,編號,土地位置建物門牌,Latitude,Longitude,交易年月日,建築完成年月,總價元,單價元平方公尺,st_range
7454,RPRNMLRKOHGGFBF28EA,新北市新莊區中平路２７０巷１０弄２３號十三樓,25.049712,121.4461728,1100529,841018.0,8100000,101542.0,[]
7455,RPTNMLRKOHGGFBF48EA,新北市新莊區榮華路二段１１７號十樓,25.0556803,121.4472688,1100501,1081216.0,11850000,157607.0,[]
7456,RPQNMLQKOHGGFCF18EA,新北市新店區寶橋路７２之２號九樓,24.9752824,121.5461892,1100506,911021.0,17000000,147263.0,['七張']
7457,RPUOMLPKOHGGFCF58EA,新北市新店區寶高路２３－１號,24.9774832,121.5530662,1100601,820313.0,8500000,73907.0,[]
7458,RPSOMLQKOHGGFCF48EA,新北市新店區二十張路４６巷３７弄３３號三樓,24.9813842,121.5360512,1100601,700730.0,9960000,115706.0,['十四張']
7459,RPVOMLQKOHGGFCF78EA,新北市新店區安德街１１６巷３２號三樓,24.9611824,121.5085547,1100510,831018.0,6800000,100920.0,[]
7460,RPXOMLQKOHGGFCF98EA,新北市新店區中華路４８巷２８號,24.9691285,121.5408359,1100501,580719.0,16000000,231080.0,['新店區公所']
7461,RPRPMLQKOHGGFCF48EA,新北市新店區寶興路４５巷８弄１８號,24.974849,121.550973,1100510,781109.0,35000000,95503.0,[]
7462,RPTPMLQKOHGGFCF68EA,新北市新店區寶橋路２７號二十九樓之六,24.9742524,121.5439484,1100505,970109.0,29680000,205825.0,['七張']
7463,RPUPMLQKOHGGFCF78EA,新北市新店區北宜路二段３０巷５弄３６號十三樓,24.9509991,121.5481071,1100501,991119.0,21350000,113536.0,[]
7464,RPTNMLPKOHGGFEF58EA,新北市淡水區淡金路２３號十八樓之７,25.1604645,121.4561966,1100505,970909.0,9800000,83732.0,[]
7465,RPTPMLQKOHGGFEF88EA,新北市淡水區義山路一段１３號十四樓,25.1875132,121.4376095,1100501,1040430.0,10000000,52604.0,[]
7466,RPTNMLRKOHGGFEF78EA,新北市淡水區民權路１０９號三樓,25.1374783,121.4602717,1100420,780703.0,11200000,88503.0,['竹圍']
7467,RPTOMLQKOHGGFEF78EA,新北市淡水區濱海路二段２０２巷５號九樓,25.1911333,121.4346643,1100516,1020916.0,7150000,56638.0,[]
7468,RPROMLQKOHGGFEF58EA,新北市淡水區新市五路三段１７０號二十六樓,25.1979084,121.4369446,1100515,1061229.0,6120000,55165.0,[]
7469,RPWNMLQKOHGGFEF98EA,新北市淡水區水源街二段９２巷７號四樓之１,25.1734779,121.4526035,1100509,981125.0,4820000,75608.0,[]
7470,RPSOMLPKOHGGFEF58EA,新北市淡水區自立路１５巷１３號,25.1301856,121.4626907,1100104,840510.0,9500000,125082.0,[]
7471,RPTOMLPKOHGGFEF68EA,新北市淡水區石頭厝１３之３號,25.2367748,121.4626938,1100506,931224.0,34500000,70939.0,[]
7472,RPPUMLPKOHGGFGF09EA,新北市蘆洲區信義路１５巷１９之１號二樓,25.0798079,121.4735138,1100414,840128.0,8200000,95549.0,[]
7473,RPSNMLQKOHGGFGF78EA,新北市三重區仁政街１２８號三樓之七,25.0786681,121.4915792,1100531,930621.0,13700000,110815.0,[]
7474,RPOOMLQKOHGGFGF48EA,新北市三重區重新路四段１０１號十四樓之二,25.0545653,121.4855851,1100517,931104.0,11600000,147376.0,['三重']
7475,RPORMLQKOHGGFGF78EA,新北市蘆洲區中山一路１９７巷１８號五樓,25.0801223,121.4747727,1100519,701007.0,7500000,84270.0,['徐匯中學']
7476,RPVRMLQKOHGGFGF86EA,新北市蘆洲區長安街２３巷１號八樓,25.0789185,121.4639726,1100425,850203.0,16500000,107052.0,[]
7477,RPOQMLKKOHGGFGF08EA,新北市三重區成功路１７３號十三樓,25.0528007,121.4860597,1100412,810513.0,61000000,154495.0,['三重']
7478,RPPNMLRKOHGGFGF58EA,新北市蘆洲區永樂街３８巷４２弄４號二樓,25.0897278,121.4586446,1100517,790705.0,13800000,103720.0,[]
7479,RPSNMLRKOHGGFGF88EA,新北市三重區國道路一段１８號七樓之二,25.0733999,121.486108,1100414,1080516.0,10600000,166510.0,['三和國中']
7480,RPTNMLQKOHGGFHF98EA,新北市中和區景平路４３３號十六樓之十六,24.9957696,121.5009102,1100324,860515.0,5080000,164561.0,['景安']
7481,RPQNMLQKOHGGFHF68EA,新北市中和區建康路２１８號四樓,25.000048,121.491717,1100429,1080225.0,30920000,136743.0,"['橋和', '中和']"
7482,RPVRMLPKOHGGFHF86EA,新北市中和區民享街５９巷４號三樓,25.0023883,121.4744495,1100429,700107.0,2880000,75909.0,[]
7483,RPWRMLPKOHGGFHF96EA,新北市中和區民享街５９巷４號三樓,25.0023883,121.4744495,1100518,700107.0,3140000,82762.0,[]
7484,RPROMLPKOHGGFHF78EA,新北市永和區福和路３０９巷１９號四樓,25.0064114,121.5163205,1100502,990706.0,15560000,177450.0,[]
7485,RPPOMLPKOHGGFHF58EA,新北市永和區安樂路１９４巷４０號三樓,25.001422,121.516929,1100424,680824.0,12600000,145513.0,[]
7486,RPSRMLPKOHGGFHF56EA,新北市中和區中山路三段２１７號九樓,25.0064385,121.4714757,1100428,1060801.0,14000000,174259.0,[]
7487,RPWNMLRKOHGGFHF76EA,新北市永和區中和路３８９巷２５號四樓,25.0014482,121.5080492,1100608,640705.0,12450000,162830.0,['永安市場']
7489,RPUQMLQKOHGGFHF76EA,新北市中和區民治街１３２巷８號,25.0023821,121.4749595,1100519,681221.0,12800000,126307.0,[]
7490,RPVQMLQKOHGGFHF86EA,新北市中和區景平路１１１巷９弄２號二樓,24.9911202,121.5167442,1100430,640310.0,10500000,108426.0,['景平']
7491,RPVNMLQKOHGGFHF56EA,新北市中和區中興街２０８號十樓之二,24.9896304,121.4999398,1100514,971009.0,9000000,144838.0,[]
7492,RPXNMLQKOHGGFHF76EA,新北市永和區保平路１５１巷７號四樓,25.005488,121.510316,1100511,650921.0,12700000,146550.0,['永安市場']
7493,RPSNMLRKOHGGFHF98EA,新北市中和區連城路３４７巷１８弄３號五樓,24.9948134,121.4876588,1100514,680514.0,8150000,113257.0,[]
7494,RPTNMLRKOHGGFHF09EA,新北市中和區新生街２３１號四樓,24.9992133,121.4839444,1100510,690129.0,8220000,103059.0,[]
7495,RPWOMLSKOHGGFHF96EA,新北市中和區秀朗路三段１７５巷２號二十一樓,24.9908784,121.5243476,1100519,850108.0,17950000,138045.0,['秀朗橋']
7496,RPOOMLRKOHGGFHF68EA,新北市永和區中正路４５６號十五樓,25.0029819,121.5175638,1100517,841027.0,19300000,125537.0,[]
7497,RPUNMLQKOHGGFHF09EA,新北市中和區中和路３９０號九樓之十,25.0024385,121.5110921,1100329,951221.0,16500000,196686.0,['永安市場']
7498,RPVNMLPKOHGGFHF09EA,新北市中和區捷運路５２之２號十八樓,24.9907574,121.5076669,1100511,1000415.0,17580000,167126.0,"['南勢角', '景安']"
7499,RPRNMLRKOHGGFGF78EA,新北市三重區國道路一段１８號十二樓之一,25.0733999,121.486108,1100424,1080516.0,11000000,172793.0,['三和國中']
7500,RPTSMLQKOHGGFGF76EA,新北市三重區仁義街２３４號七樓,25.0851104,121.4945208,1100517,890308.0,17000000,119423.0,[]
7501,RPUSMLQKOHGGFGF86EA,新北市三重區大同北路１３５巷１７號,25.0646654,121.4934371,1100602,770622.0,11000000,146374.0,[]
7502,RPQSMLQKOHGGFGF09EA,新北市三重區集賢路１０８號二十五樓,25.0896378,121.4913225,1100513,1000527.0,43500000,147240.0,[]
7503,RPRNMLQKOHGGFGF68EA,新北市三重區中興北街１９６號,25.0588012,121.4689233,1100409,751127.0,63000000,179748.0,[]
7504,RPOOMLSKOHGGFEF48EA,新北市淡水區北新路１８２巷３５號三樓,25.1773895,121.4484497,1100602,780122.0,1400000,67050.0,[]
7505,RPPOMLSKOHGGFEF58EA,新北市淡水區水源街一段８５號之１三樓,25.1723506,121.4452478,1100409,810415.0,6880000,82972.0,[]
7506,RPQOMLQKOHGGFEF48EA,新北市淡水區淡金路一段５１９號八樓,25.1800041,121.4537166,1100503,971008.0,9420000,60107.0,[]
7507,RPUOMLQKOHGGFEF88EA,新北市淡水區新民街一段２１之１號十樓,25.1838572,121.4352659,1100510,981225.0,25000000,57114.0,[]
7508,RPVNMLRKOHGGFEF98EA,新北市淡水區沙崙路一段１２６巷８６號七樓,25.1888587,121.432244,1100516,1050816.0,10400000,77775.0,[]
7509,RPWNMLRKOHGGFEF09EA,新北市淡水區民權路１７３巷３號五樓之２０,25.1357575,121.4602413,1100511,900713.0,4200000,126468.0,['竹圍']
7510,RPRNMLSKOHGGFEF68EA,新北市淡水區中山北路三段３１巷７２號三樓,25.1899526,121.4426794,1100501,1010521.0,9700000,71054.0,[]
7511,RPSNMLSKOHGGFEF78EA,新北市淡水區文化路５９巷２號,25.1727075,121.4384775,1100505,961109.0,13000000,72944.0,[]
7512,RPRSMLQKOHGGFEF98EA,新北市淡水區新市二路二段２號三樓之１,25.1952462,121.426355,1100517,1040907.0,6850000,63697.0,[]
7513,RPQNMLRKOHGGFEF48EA,新北市淡水區民生路１５６之１號二樓,25.1385728,121.4648229,1100403,840801.0,10500000,93508.0,[]
7514,RPRNMLRKOHGGFEF58EA,新北市淡水區自強路２０１巷３４號,25.1271089,121.4630366,1100517,680124.0,6000000,118110.0,['關渡']
7515,RPSNMLRKOHGGFEF68EA,新北市淡水區新民街一段８３號五樓,25.1877663,121.4279845,1100525,981225.0,5880000,68174.0,[]
7516,RPSPMLQKOHGGFEF78EA,新北市淡水區淡金路３８巷２９號十四樓,25.1617209,121.4575866,1100425,980218.0,10080000,74334.0,[]
7518,RPWPMLQKOHGGFCF98EA,新北市新店區中興路一段２４號二十樓之２,24.9581415,121.5386525,1100429,1020523.0,35000000,146076.0,['新店']
7519,RPOQMLQKOHGGFCF28EA,新北市新店區民族路１７０號三樓,24.9765023,121.537185,1100601,660705.0,5000000,113533.0,[]
7520,RPOOMLRKOHGGFCF18EA,新北市新店區北宜路二段１１８號二樓之二,24.9536858,121.5565754,1100510,880701.0,6300000,98177.0,[]
7523,RPSNMLRKOHGGFBF38EA,新北市新莊區五權一路１２巷２５弄１９號三樓,25.0646827,121.4584345,1100106,951204.0,6000000,103950.0,['新北產業園區']
7524,RPQQMLRKOHGGFBF48EA,新北市新莊區信華六街２１號十三樓,25.0446157,121.4417558,1100516,1020503.0,14600000,113930.0,[]
7525,RPOUMLSKOHGGFBF78EA,新北市新莊區立信三街４３號十二樓,25.0511319,121.4435387,1100519,940331.0,12900000,117894.0,[]
7526,RPRNMLPKOHGGFAF97EA,新北市板橋區民生路二段１２號十五樓,25.016338,121.473396,1100328,860815.0,4500000,156087.0,['板新']
7527,RPWONLPKOHGGFAF68EA,新北市土城區延和路８８巷３弄４號五樓,24.9892507,121.4668569,1100508,721217.0,7500000,82563.0,[]
7528,RPTSMLQKOHGGFAF78EA,新北市板橋區萬板路３６號三樓之６,25.0224762,121.4721572,1100512,971124.0,23300000,178135.0,['新埔']
7529,RPVSMLQKOHGGFAF98EA,新北市板橋區藝文街１８５號十六樓,25.0212564,121.4509556,1100424,1100127.0,15800000,130731.0,[]
7530,RPWSMLQKOHGGFAF09EA,新北市土城區延吉街４０１號十一樓,24.9838232,121.4629795,1100308,980122.0,23000000,121093.0,[]
7532,RPORMLNLMHGGFHF38DA,新北市永和區仁愛路２５８號十四樓,25.0090575,121.504395,1100402,1080226.0,35400000,206953.0,[]
7533,RPXPMLRJNHGGFHF76DA,新北市中和區莒光路１２號三樓,25.0044005,121.4719383,1100426,671130.0,8800000,106874.0,[]
7534,RPQQMLRKOHGGFHF98DA,新北市永和區民樂街４０巷１０號四樓,25.0007671,121.5272654,1100609,660429.0,1690000,96848.0,[]
7535,RPTOMLRKOHGGFHF09DA,新北市中和區國光街４２之１號八樓,25.0003786,121.4710315,1100511,1091019.0,10150000,118257.0,[]
7536,RPUPMLRKOHGGFHF66DA,新北市永和區雙和街２５巷１２號,25.001847,121.508757,1100430,591207.0,16700000,253145.0,['永安市場']
7537,RPXOMLQKOHGGFHF76DA,新北市中和區南工路２巷１２號三樓,25.0001963,121.505859,1100426,640321.0,12000000,130705.0,[]
7538,RPWQMLPKOHGGFHF76DA,新北市永和區安樂路１９４巷４５號,25.0016034,121.5165594,1100504,661008.0,21500000,184170.0,[]
7539,RPWOMLSJOHGGFHF76DA,新北市中和區中原二街６７號五樓,25.0106379,121.4875117,1100504,1030813.0,28300000,112106.0,['中原']
7541,RPQRMLKKOHGGFHF38DA,新北市中和區保健路４４巷１２號四樓,24.9969063,121.5091239,1100501,830419.0,12900000,166430.0,[]
7542,RPRPMLSLNHGGFHF09DA,新北市中和區中和路３９０號三樓之一,25.0024385,121.5110921,1100503,951221.0,12220000,192836.0,['永安市場']
7543,RPRPMLRKNHGGFHF88DA,新北市永和區成功路一段３８巷１１號四樓,25.0043657,121.5264006,1100503,660323.0,8260000,123838.0,[]
7544,RPWRMLOKNHGGFHF66DA,新北市永和區福和路３５３號七樓之五,25.0072699,121.5146893,1100509,701229.0,6080000,155380.0,[]
7545,RPUQMLOLNHGGFHF09DA,新北市中和區宜安路１３９號四樓,24.9984118,121.5093537,1100508,810516.0,17750000,164535.0,[]
7546,RPVOMLQKOHGGFGF09DA,新北市三重區中華路３０號十四樓,25.0611559,121.4833223,1100608,831221.0,16300000,114983.0,[]
7547,RPRNNLPKOHGGFGF58DA,新北市蘆洲區中原路８７號十樓之二,25.0816166,121.457959,1100514,800119.0,13800000,79484.0,[]
7548,RPWOMLPKOHGGFGF09DA,新北市三重區溪尾街４５號十樓之十一,25.0772497,121.4907227,1100513,1020322.0,6300000,137405.0,['三和國中']
7549,RPQQMLQKOHGGFGF78DA,新北市蘆洲區光明路８８巷２９號十一樓,25.0869876,121.463456,1100411,970822.0,19000000,105176.0,[]
7550,RPVWMLPKOHGGFGF17DA,新北市蘆洲區長安街７３巷３２號三樓,25.079169,121.461706,1100429,790616.0,10600000,77063.0,[]
7551,RPOPMLPKOHGGFGF38DA,新北市三重區重新路二段３５號五樓之三,25.0622075,121.4973898,1100502,1090221.0,13200000,183003.0,['台北橋']
7552,RPPRMLQKOHGGFGF78DA,新北市三重區重陽路二段１５號三樓,25.0622596,121.4870681,1100503,580720.0,9000000,94478.0,[]
7553,RPXNMLRKOHGGFGF66DA,新北市三重區重陽路四段６６號十一樓之一,25.0704961,121.4917655,1100522,1070315.0,21000000,128906.0,[]
7554,RPOPMLRKOHGGFGF58DA,新北市三重區新北大道一段１１９號十四樓,25.0617141,121.4838757,1100501,831221.0,10000000,100080.0,[]
7555,RPQSMLRKOHGGFGF09DA,新北市三重區光復路一段８２之８號六樓,25.0503109,121.4716336,1100512,881117.0,138000000,77878.0,['先嗇宮']
7556,RPOPMLTJOHGGFGF68DA,新北市三重區三陽路１００巷３弄２１號三樓,25.0581661,121.4825035,1100513,560720.0,4400000,79422.0,['三重']
7557,RPOPMLKKOHGGFGF87DA,新北市三重區重新路四段２５２號十四樓之二,25.053359,121.4859374,1100414,850611.0,5350000,122063.0,['三重']
7558,RPOSMLSJOHGGFGF88DA,新北市三重區成功路１１０號十八樓之十一,25.0516802,121.4869299,1100509,860203.0,11500000,84777.0,[]
7559,RPSOMLMKOHGGFGF38DA,新北市三重區環河北路二段２２６號九樓,25.0812395,121.4993598,1091130,1100317.0,11800000,125977.0,[]
7560,RPUOMLMKOHGGFGF58DA,新北市三重區環河北路二段２２２號六樓,25.0812353,121.4993623,1081104,1100317.0,13180000,124527.0,[]
7561,RPOOMLPKOHGGFGF28DA,新北市三重區環河北路二段２２６號六樓,25.0812395,121.4993598,1100302,1100317.0,11650000,124116.0,[]
7562,RPWOMLMKOHGGFGF78DA,新北市三重區環河北路二段２２２號八樓,25.0812353,121.4993623,1090419,1100317.0,13250000,125284.0,[]
7563,RPXOMLMKOHGGFGF88DA,新北市三重區環河北路二段２２２號九樓,25.0812353,121.4993623,1090722,1100317.0,13430000,127228.0,[]
7564,RPOPMLMKOHGGFGF08DA,新北市三重區環河北路二段２２２號十樓,25.0812353,121.4993623,1090520,1100317.0,13580000,128848.0,[]
7565,RPUOMLMJOHGGFGF48DA,新北市三重區富華街１７２號三樓,25.0846951,121.4926908,1100429,591001.0,6900000,113993.0,[]
7566,RPRPMLLMNHGGFGF38DA,新北市蘆洲區三民路３５８號十五樓之二,25.092186,121.4653462,1100408,1040409.0,25180000,142493.0,['蘆洲']
7567,RPUNMLKLNHGGFGF28DA,新北市蘆洲區三民路３７０號四樓,25.0915807,121.4656908,1100509,1040409.0,19200000,126216.0,['蘆洲']
7568,RPWNMLKLNHGGFGF48DA,新北市蘆洲區三民路２８號五樓,25.0827404,121.4759114,1100514,720112.0,9400000,98183.0,"['徐匯中學', '三民高中']"
7569,RPQNMLPJOHGGFGF28DA,新北市三重區重新路四段１４４巷１０號二樓,25.0557218,121.487157,1100313,680122.0,8968000,113519.0,['三重']
7570,RPOQMLSJOHGGFGF68DA,新北市蘆洲區集賢路２２４巷４６弄１２之１號十六樓,25.087778,121.4811604,1100409,870219.0,13300000,99917.0,[]
7571,RPSRMLQKOHGGFEF88DA,新北市淡水區崁頂五路３０９號六樓,25.199325,121.4249566,1100523,1040506.0,7400000,50540.0,[]
7572,RPTRMLQKOHGGFEF98DA,新北市淡水區興福寮６６巷１０５號,25.1616293,121.4869168,1100508,980526.0,15600000,72717.0,[]
7573,RPWQMLQKOHGGFEF56DA,新北市淡水區新市二路三段１７２巷２２號三樓,25.1920947,121.4366729,1100501,1070810.0,8650000,54868.0,[]
7574,RPSSMLQKOHGGFEF98DA,新北市淡水區淡金路１８號四樓,25.1600011,121.4572716,1100427,821224.0,9700000,59751.0,[]
7575,RPTSMLQKOHGGFEF09DA,新北市淡水區大忠街８５號十樓之２２,25.1776777,121.4460448,1100519,790828.0,2500000,80128.0,[]
7576,RPPPMLRKOHGGFEF48DA,新北市淡水區濱海路一段３０６巷９弄６３號二樓,25.1909401,121.4389455,1100518,1041001.0,7190000,58157.0,[]
7577,RPWPMLQKOHGGFEF09DA,新北市淡水區中正路一段１１８之１號十一樓,25.1786523,121.4235075,1100428,920503.0,9000000,49527.0,[]
7578,RPOQMLQKOHGGFEF38DA,新北市淡水區北新路１６９巷５８號三樓,25.1807233,121.4493465,1100515,851228.0,4200000,76197.0,[]
7579,RPXQMLPKOHGGFEF56DA,新北市淡水區民權路１９３號八樓之２,25.1329779,121.4593811,1100328,1000613.0,17800000,126143.0,['竹圍']
7580,RPXPMLPKOHGGFEF09DA,新北市淡水區新市二路三段１７２巷３弄１６號三樓,25.19256,121.4377422,1100528,1090603.0,11950000,57878.0,[]
7581,RPOQMLPKOHGGFEF28DA,新北市淡水區崁頂三路８３號四樓,25.196346,121.4304214,1100516,1060705.0,9500000,55938.0,[]
7582,RPVOMLLKOHGGFEF38DA,新北市淡水區中正東路一段３巷１４弄１９號二十一樓之２,25.1649511,121.451607,1100603,961121.0,10500000,85248.0,[]
7583,RPPTMLKKOHGGFEF18DA,新北市淡水區崁頂三路８３號八樓,25.196346,121.4304214,1100508,1060705.0,11280000,53989.0,[]
7584,RPRQMLLMNHGGFEF28DA,新北市淡水區濱海路一段２１７號十一樓,25.1895565,121.4383044,1100422,1011101.0,26000000,79767.0,[]
7586,RPOQMLTJOHGGFEF58DA,新北市淡水區新市二路四段２３０巷６９號十二樓,25.1906579,121.4459304,1100413,1080118.0,14080000,55727.0,[]
7587,RPWRMLPLNHGGFEF56DA,新北市淡水區崁頂三路９９號八樓,25.1973419,121.4305739,1100508,1060705.0,10550000,57606.0,[]
7588,RPQOMLKKNHGGFEF67DA,新北市淡水區崁頂三路９７號六樓,25.2008125,121.4318583,1100411,1060705.0,9800000,53299.0,[]
7589,RPSSMLOKMHGGFEF58DA,新北市淡水區新市三路二段２０７號十二樓,25.1956697,121.4365087,1100412,1070525.0,7390000,76215.0,[]
7590,RPQUMLQLMHGGFGF09DA,新北市三重區環河南路３６號六樓之三,25.061481,121.50258,1100426,891107.0,26360000,136992.0,['台北橋']
7591,RPRNMLSLLHGGFGF58DA,新北市三重區成功路１０４巷２７號六樓,25.0504086,121.4874209,1100328,990413.0,18800000,133154.0,[]
7592,RPWQMLSKNHGGFGF86DA,新北市三重區進安街１９８號八樓,25.0866081,121.4942458,1100318,1030108.0,38000000,152123.0,[]
7593,RPPRMLOKNHGGFGF48DA,新北市三重區頂崁街２１０巷６６弄１２號七樓,25.0675154,121.4747167,1100514,860704.0,11700000,104436.0,[]
7597,RPROMLQKOHGGFCF28DA,新北市新店區中興路二段４５號十九樓,24.9702049,121.546124,1100524,1050912.0,17800000,173932.0,[]
7599,RPTOMLKKOHGGFCF87DA,新北市新店區如意街２４號,24.9482729,121.4940642,1100501,841110.0,12800000,86645.0,[]
7601,RPWRMLPLNHGGFCF98DA,新北市新店區安德街１４８巷２號五樓,24.9599717,121.5083163,1100511,760815.0,4500000,43847.0,[]
7602,RPPOMLQLNHGGFCF08DA,新北市新店區北新路一段６４巷１２弄８號四樓,24.9655749,121.541713,1100508,671229.0,11600000,129972.0,['新店區公所']
7603,RPWOMLQKMHGGFCF58DA,新北市新店區長春路４３巷４７號,24.9586701,121.5505048,1100328,710227.0,12800000,100329.0,[]
